frame.time_relative,frame.len,ip.src,ip.dst
1.719849900,54,192.168.0.119,54.192.151.5
1.720259800,54,192.168.0.119,54.192.151.5
1.729928000,54,54.192.151.5,192.168.0.119
1.821213300,164,192.168.0.119,192.168.0.105
1.836766200,55,192.168.0.119,54.220.165.75
1.910943100,93,18.155.107.9,192.168.0.119
1.910943100,54,18.155.107.9,192.168.0.119
1.911044600,54,192.168.0.119,18.155.107.9
1.925629000,164,192.168.0.105,192.168.0.119
1.970430800,54,192.168.0.119,192.168.0.105
2.033472200,127,142.251.43.97,192.168.0.119
2.033826400,54,192.168.0.119,142.251.43.97
2.066459000,54,142.251.43.97,192.168.0.119
2.066554900,54,192.168.0.119,142.251.43.97
2.177409400,93,18.155.107.9,192.168.0.119
2.177409400,54,18.155.107.9,192.168.0.119
2.177517600,54,192.168.0.119,18.155.107.9
2.177777700,54,192.168.0.119,18.155.107.9
2.188129600,54,18.155.107.9,192.168.0.119
2.217460500,93,3.174.18.122,192.168.0.119
2.217460500,54,3.174.18.122,192.168.0.119
2.217621900,54,192.168.0.119,3.174.18.122
2.217967100,54,192.168.0.119,3.174.18.122
2.455175400,54,3.174.18.122,192.168.0.119
2.588616200,55,192.168.0.119,104.18.34.190
2.596441400,66,104.18.34.190,192.168.0.119
2.637000800,55,192.168.0.119,69.173.158.64
2.687377800,54,69.173.158.64,192.168.0.119
3.177069100,127,142.250.182.98,192.168.0.119
3.177503800,54,192.168.0.119,142.250.182.98
3.209030000,54,142.250.182.98,192.168.0.119
3.209089400,54,192.168.0.119,142.250.182.98
3.393464200,127,172.217.26.97,192.168.0.119
3.393930900,54,192.168.0.119,172.217.26.97
3.424956300,54,172.217.26.97,192.168.0.119
3.425014900,54,192.168.0.119,172.217.26.97
3.446705000,127,142.251.223.106,192.168.0.119
3.446922000,54,192.168.0.119,142.251.223.106
3.478876600,54,142.251.223.106,192.168.0.119
3.478936200,54,192.168.0.119,142.251.223.106
3.492659500,93,3.164.36.30,192.168.0.119
3.492659500,54,3.164.36.30,192.168.0.119
3.492732500,54,192.168.0.119,3.164.36.30
3.492945900,54,192.168.0.119,3.164.36.30
3.502532100,54,3.164.36.30,192.168.0.119
3.856823100,189,192.168.0.119,141.226.228.48
3.856931900,1266,192.168.0.119,141.226.228.48
3.921884300,127,142.251.223.106,192.168.0.119
3.922342300,54,192.168.0.119,142.251.223.106
3.954694700,54,142.251.223.106,192.168.0.119
3.954818700,54,192.168.0.119,142.251.223.106
4.012325000,127,172.217.26.97,192.168.0.119
4.012625800,54,192.168.0.119,172.217.26.97
4.045039700,54,172.217.26.97,192.168.0.119
4.045170600,54,192.168.0.119,172.217.26.97
4.079353500,54,141.226.228.48,192.168.0.119
4.079353500,96,141.226.228.48,192.168.0.119
4.079353500,326,141.226.228.48,192.168.0.119
4.079486600,54,192.168.0.119,141.226.228.48
4.435162500,55,192.168.0.119,172.66.146.42
4.435172600,55,192.168.0.119,162.159.141.246
4.435222900,55,192.168.0.119,104.18.26.193
4.441938000,66,162.159.141.246,192.168.0.119
4.441938000,66,104.18.26.193,192.168.0.119
4.441938000,66,172.66.146.42,192.168.0.119
4.529551300,55,192.168.0.119,35.186.253.211
4.562070200,66,35.186.253.211,192.168.0.119
5.676219600,55,192.168.0.119,23.58.120.201
5.686463900,66,23.58.120.201,192.168.0.119
5.706689500,55,192.168.0.119,23.58.120.195
5.716396000,66,23.58.120.195,192.168.0.119
6.816208400,93,54.192.151.55,192.168.0.119
6.816208400,54,54.192.151.55,192.168.0.119
6.816355900,54,192.168.0.119,54.192.151.55
6.816969500,54,192.168.0.119,54.192.151.55
6.827006500,54,54.192.151.55,192.168.0.119
6.933468100,164,192.168.0.119,192.168.0.105
7.046298100,164,192.168.0.105,192.168.0.119
7.088637300,54,192.168.0.119,192.168.0.105
9.719608000,54,192.168.0.119,224.0.0.22
12.047876000,164,192.168.0.119,192.168.0.105
12.165596500,164,192.168.0.105,192.168.0.119
12.212467400,54,192.168.0.119,192.168.0.105
