frame.time_relative,frame.len,ip.src,ip.dst
2.878399800,2934,103.102.166.224,192.168.0.119
2.878479100,54,192.168.0.119,103.102.166.224
2.879395000,2934,103.102.166.224,192.168.0.119
2.879424800,54,192.168.0.119,103.102.166.224
2.882957200,2934,103.102.166.224,192.168.0.119
2.883021500,54,192.168.0.119,103.102.166.224
2.885971500,2934,103.102.166.224,192.168.0.119
2.885999900,54,192.168.0.119,103.102.166.224
2.889017100,2934,103.102.166.224,192.168.0.119
2.889049300,54,192.168.0.119,103.102.166.224
2.892025600,2934,103.102.166.224,192.168.0.119
2.892025600,66,142.250.193.100,192.168.0.119
2.892055500,54,192.168.0.119,103.102.166.224
2.895239200,2934,103.102.166.224,192.168.0.119
2.895269600,54,192.168.0.119,103.102.166.224
2.898117000,2934,103.102.166.224,192.168.0.119
2.898154800,54,192.168.0.119,103.102.166.224
2.900890600,2934,103.102.166.224,192.168.0.119
2.900923700,54,192.168.0.119,103.102.166.224
2.903700700,2934,103.102.166.224,192.168.0.119
2.903730300,54,192.168.0.119,103.102.166.224
2.906410800,2934,103.102.166.224,192.168.0.119
2.906437000,54,192.168.0.119,103.102.166.224
2.909208500,2934,103.102.166.224,192.168.0.119
2.909246800,54,192.168.0.119,103.102.166.224
2.912242400,2934,103.102.166.224,192.168.0.119
2.912302400,54,192.168.0.119,103.102.166.224
2.914596000,2934,103.102.166.224,192.168.0.119
2.914637300,54,192.168.0.119,103.102.166.224
2.917461600,2934,103.102.166.224,192.168.0.119
2.917497200,54,192.168.0.119,103.102.166.224
2.920013300,2934,103.102.166.224,192.168.0.119
2.920034100,54,192.168.0.119,103.102.166.224
2.923298900,2934,103.102.166.224,192.168.0.119
2.923324700,54,192.168.0.119,103.102.166.224
2.925431100,2934,103.102.166.224,192.168.0.119
2.925451300,54,192.168.0.119,103.102.166.224
2.928293600,2934,103.102.166.224,192.168.0.119
2.928317800,54,192.168.0.119,103.102.166.224
2.931265300,2934,103.102.166.224,192.168.0.119
2.931313400,54,192.168.0.119,103.102.166.224
2.934053900,2934,103.102.166.224,192.168.0.119
2.934084700,54,192.168.0.119,103.102.166.224
2.936643200,2934,103.102.166.224,192.168.0.119
2.936671600,54,192.168.0.119,103.102.166.224
2.939133200,1097,103.102.166.224,192.168.0.119
2.982657800,54,192.168.0.119,103.102.166.224
2.992788000,223,192.168.0.119,103.102.166.224
2.992950700,153,192.168.0.119,103.102.166.224
3.001087600,156,192.168.0.119,103.102.166.224
3.054820700,56,103.102.166.224,192.168.0.119
3.056791900,5814,103.102.166.224,192.168.0.119
3.056844400,54,192.168.0.119,103.102.166.224
3.059001900,2934,103.102.166.224,192.168.0.119
3.059024300,54,192.168.0.119,103.102.166.224
3.060489800,2934,103.102.166.224,192.168.0.119
3.060515800,54,192.168.0.119,103.102.166.224
3.061809800,621,103.102.166.224,192.168.0.119
3.065353200,2934,103.102.166.224,192.168.0.119
3.065353200,1381,103.102.166.224,192.168.0.119
3.065443900,54,192.168.0.119,103.102.166.224
3.084799500,184,192.168.0.119,103.102.166.224
3.091925000,91,192.168.0.119,192.168.0.1
3.092093400,91,192.168.0.119,192.168.0.1
3.125258800,148,192.168.0.1,192.168.0.119
3.126623300,347,192.168.0.1,192.168.0.119
3.127300100,66,192.168.0.119,142.250.183.234
3.148693700,5814,103.102.166.224,192.168.0.119
3.148809600,54,192.168.0.119,103.102.166.224
3.150810400,2934,103.102.166.224,192.168.0.119
3.150848000,54,192.168.0.119,103.102.166.224
3.152259500,2934,103.102.166.224,192.168.0.119
3.152290300,54,192.168.0.119,103.102.166.224
3.154190400,2934,103.102.166.224,192.168.0.119
3.154216900,54,192.168.0.119,103.102.166.224
3.155799200,2934,103.102.166.224,192.168.0.119
3.155833500,54,192.168.0.119,103.102.166.224
3.157314400,2934,103.102.166.224,192.168.0.119
3.157350100,54,192.168.0.119,103.102.166.224
3.158255100,66,142.250.183.234,192.168.0.119
3.158255100,1494,103.102.166.224,192.168.0.119
3.158334800,54,192.168.0.119,142.250.183.234
3.158694900,1494,103.102.166.224,192.168.0.119
3.158711500,54,192.168.0.119,103.102.166.224
3.158832100,1466,192.168.0.119,142.250.183.234
3.158832100,383,192.168.0.119,142.250.183.234
3.161383200,2934,103.102.166.224,192.168.0.119
3.161427200,54,192.168.0.119,103.102.166.224
3.161947100,2934,103.102.166.224,192.168.0.119
3.161966300,54,192.168.0.119,103.102.166.224
3.164007300,2934,103.102.166.224,192.168.0.119
3.164036000,54,192.168.0.119,103.102.166.224
3.165205600,2934,103.102.166.224,192.168.0.119
3.165232900,54,192.168.0.119,103.102.166.224
3.167440700,2934,103.102.166.224,192.168.0.119
3.167472400,54,192.168.0.119,103.102.166.224
3.168339600,2934,103.102.166.224,192.168.0.119
3.168379300,54,192.168.0.119,103.102.166.224
3.170824300,2934,103.102.166.224,192.168.0.119
3.170865300,54,192.168.0.119,103.102.166.224
3.171977300,2934,103.102.166.224,192.168.0.119
3.171997000,54,192.168.0.119,103.102.166.224
3.173926500,2934,103.102.166.224,192.168.0.119
3.173946900,54,192.168.0.119,103.102.166.224
3.175996400,2934,103.102.166.224,192.168.0.119
3.176020300,54,192.168.0.119,103.102.166.224
3.176943600,2934,103.102.166.224,192.168.0.119
3.176971000,54,192.168.0.119,103.102.166.224
3.179044600,2934,103.102.166.224,192.168.0.119
3.179094400,54,192.168.0.119,103.102.166.224
3.180151500,1494,103.102.166.224,192.168.0.119
3.180151500,683,103.102.166.224,192.168.0.119
3.180198000,54,192.168.0.119,103.102.166.224
3.186363500,139,192.168.0.119,103.102.166.224
3.189650500,54,142.250.183.234,192.168.0.119
3.189650500,54,142.250.183.234,192.168.0.119
3.191763900,4290,142.250.183.234,192.168.0.119
3.191818700,54,192.168.0.119,142.250.183.234
3.192177300,1466,142.250.183.234,192.168.0.119
3.192177300,184,142.250.183.234,192.168.0.119
3.192198100,54,192.168.0.119,142.250.183.234
3.193235100,144,192.168.0.119,142.250.183.234
3.193454300,146,192.168.0.119,142.250.183.234
3.193552900,464,192.168.0.119,142.250.183.234
3.224071700,1078,142.250.183.234,192.168.0.119
3.224071700,85,142.250.183.234,192.168.0.119
3.224142500,54,192.168.0.119,142.250.183.234
3.224365300,85,192.168.0.119,142.250.183.234
3.229652500,54,142.250.183.234,192.168.0.119
3.249621500,1494,103.102.166.224,192.168.0.119
3.249621500,454,103.102.166.224,192.168.0.119
3.249692100,54,192.168.0.119,103.102.166.224
3.255797700,54,142.250.183.234,192.168.0.119
3.340616100,347,142.250.183.234,192.168.0.119
3.340616100,130,142.250.183.234,192.168.0.119
3.340616100,85,142.250.183.234,192.168.0.119
3.340616100,93,142.250.183.234,192.168.0.119
3.340682200,54,192.168.0.119,142.250.183.234
3.341274600,93,192.168.0.119,142.250.183.234
3.372201900,54,142.250.183.234,192.168.0.119
3.446843300,54,192.168.0.119,142.250.193.100
4.516138900,369,192.168.0.1,192.168.0.255
4.655356800,54,192.168.0.119,142.250.193.100
5.121490300,164,192.168.0.119,192.168.0.105
5.133486600,164,192.168.0.105,192.168.0.119
5.182742200,54,192.168.0.119,192.168.0.105
7.060265300,54,192.168.0.119,142.250.193.100
10.141783600,164,192.168.0.119,192.168.0.105
10.254663200,164,192.168.0.105,192.168.0.119
10.309374700,54,192.168.0.119,192.168.0.105
11.862205900,54,192.168.0.119,142.250.193.100
12.543773100,71,192.168.0.119,142.250.193.100
12.619638100,66,142.250.193.100,192.168.0.119
13.091682600,55,192.168.0.119,142.250.182.46
