frame.time_relative,frame.len,ip.src,ip.dst
2.872946600,54,192.168.0.1,192.168.0.119
2.872946600,220,192.168.0.1,192.168.0.119
2.872946600,179,192.168.0.1,192.168.0.119
2.873514400,54,192.168.0.119,192.168.0.1
2.873854300,54,192.168.0.119,192.168.0.1
2.874271100,66,192.168.0.119,52.73.159.187
2.906230700,54,192.168.0.1,192.168.0.119
2.906230700,54,192.168.0.1,192.168.0.119
2.906345000,54,192.168.0.119,192.168.0.1
2.906479200,54,192.168.0.119,192.168.0.1
3.136473800,66,192.168.0.119,52.73.159.187
3.188724900,66,52.73.159.187,192.168.0.119
3.188960700,54,192.168.0.119,52.73.159.187
3.189670200,1494,192.168.0.119,52.73.159.187
3.189670200,623,192.168.0.119,52.73.159.187
3.372647500,55,192.168.0.119,142.93.246.110
3.462880100,66,52.73.159.187,192.168.0.119
3.463059800,54,192.168.0.119,52.73.159.187
3.463897000,1494,192.168.0.119,52.73.159.187
3.463897000,559,192.168.0.119,52.73.159.187
3.503315700,54,52.73.159.187,192.168.0.119
3.503315700,2934,52.73.159.187,192.168.0.119
3.503315700,461,52.73.159.187,192.168.0.119
3.503455200,54,192.168.0.119,52.73.159.187
3.504934400,118,192.168.0.119,52.73.159.187
3.505064400,146,192.168.0.119,52.73.159.187
3.505162400,890,192.168.0.119,52.73.159.187
3.788905600,54,52.73.159.187,192.168.0.119
3.788905600,54,52.73.159.187,192.168.0.119
3.788905600,2934,52.73.159.187,192.168.0.119
3.788905600,461,52.73.159.187,192.168.0.119
3.789010900,54,192.168.0.119,52.73.159.187
3.789939800,118,192.168.0.119,52.73.159.187
3.818223200,54,52.73.159.187,192.168.0.119
3.818223200,233,52.73.159.187,192.168.0.119
3.818223200,125,52.73.159.187,192.168.0.119
3.818383000,54,192.168.0.119,52.73.159.187
3.818667600,85,192.168.0.119,52.73.159.187
3.819009800,268,52.73.159.187,192.168.0.119
3.819009800,85,52.73.159.187,192.168.0.119
3.819043100,54,192.168.0.119,52.73.159.187
4.115890900,54,52.73.159.187,192.168.0.119
4.115890900,233,52.73.159.187,192.168.0.119
4.115890900,116,52.73.159.187,192.168.0.119
4.116016400,54,192.168.0.119,52.73.159.187
4.172966600,54,52.73.159.187,192.168.0.119
5.087972400,164,192.168.0.119,192.168.0.105
5.201210600,164,192.168.0.105,192.168.0.119
5.255547300,54,192.168.0.119,192.168.0.105
10.212533800,164,192.168.0.119,192.168.0.105
10.237435700,164,192.168.0.105,192.168.0.119
10.290796300,54,192.168.0.119,192.168.0.105
10.943931200,189,192.168.0.119,141.226.228.48
10.944038300,1266,192.168.0.119,141.226.228.48
11.195420100,54,141.226.228.48,192.168.0.119
11.195420100,96,141.226.228.48,192.168.0.119
11.195420100,326,141.226.228.48,192.168.0.119
11.195561200,54,192.168.0.119,141.226.228.48
