time,size,direction
0.5912168,1292.0,-1.0
0.5915325,74.0,1.0
0.5922591,82.0,-1.0
0.5922591,54.0,-1.0
0.5922591,54.0,-1.0
0.5922591,65.0,-1.0
0.5922591,1292.0,-1.0
0.5922591,1292.0,-1.0
0.5922591,1292.0,-1.0
0.592696,1292.0,1.0
0.593279,1292.0,-1.0
0.593279,1292.0,-1.0
0.5934499,81.0,1.0
0.5939745,1292.0,-1.0
0.5939745,1292.0,-1.0
0.5939745,1292.0,-1.0
0.5939745,54.0,-1.0
0.5941749,74.0,1.0
0.5969874,1292.0,-1.0
0.5969874,1292.0,-1.0
0.5969874,1288.0,-1.0
0.5975033,74.0,1.0
0.5976325,82.0,1.0
0.5978425,1292.0,-1.0
0.5978425,1292.0,-1.0
0.5981397,74.0,1.0
0.5997223,1292.0,-1.0
0.600145,77.0,1.0
0.6009185,1292.0,-1.0
0.6009185,331.0,-1.0
0.6011902,74.0,1.0
0.6015451,1292.0,-1.0
0.6015451,684.0,-1.0
0.6019283,73.0,1.0
0.6107246,65.0,-1.0
0.6110126,229.0,1.0
0.617439,54.0,-1.0
0.617439,54.0,-1.0
0.617439,54.0,-1.0
0.617439,54.0,-1.0
0.617439,70.0,-1.0
0.6190628,4290.0,-1.0
0.6190628,1202.0,-1.0
0.6190628,2878.0,-1.0
0.6192154,54.0,1.0
0.6192611,54.0,1.0
0.6204392,1466.0,-1.0
0.6204392,1216.0,-1.0
0.6204915,54.0,1.0
0.6211581,128.0,1.0
0.6213013,146.0,1.0
0.6214597,877.0,1.0
0.6217076,128.0,1.0
0.6218026,146.0,1.0
0.6219262,1040.0,1.0
0.6221101,54.0,-1.0
0.6238043,209.0,-1.0
0.624541,209.0,1.0
0.6251663,66.0,-1.0
0.6251663,69.0,-1.0
0.6275581,65.0,-1.0
0.6368199,67.0,-1.0
0.6412937,613.0,-1.0
0.6412937,1288.0,-1.0
0.6412937,1292.0,-1.0
0.6416007,77.0,1.0
0.6429721,74.0,1.0
0.6433912,64.0,-1.0
0.6433912,86.0,-1.0
0.6435519,77.0,1.0
0.6436527,73.0,1.0
0.6534887,1076.0,-1.0
0.6534887,1014.0,-1.0
0.6534887,85.0,-1.0
0.6534887,85.0,-1.0
0.6534887,524.0,-1.0
0.6534887,1276.0,-1.0
0.6534887,93.0,-1.0
0.6536058,54.0,1.0
0.6536339,54.0,1.0
0.6540846,85.0,1.0
0.6541387,85.0,1.0
0.6541677,93.0,1.0
0.6560418,156.0,1.0
0.6564436,160.0,1.0
0.6564392,996.0,-1.0
0.6564392,163.0,-1.0
0.6566858,73.0,1.0
0.6624143,71.0,1.0
0.6626594,71.0,1.0
0.6650048,265.0,-1.0
0.6650048,174.0,-1.0
0.6659522,1466.0,-1.0
0.6659522,70.0,-1.0
0.6659522,660.0,-1.0
0.6659935,54.0,1.0
0.6677978,1288.0,-1.0
0.6677978,1292.0,-1.0
0.6677978,95.0,-1.0
0.6677978,85.0,-1.0
0.6677978,165.0,-1.0
0.6677978,93.0,-1.0
0.6677978,151.0,-1.0
0.6678564,54.0,1.0
0.6681419,54.0,1.0
0.6682211,739.0,-1.0
0.6682211,188.0,-1.0
0.6682211,85.0,-1.0
0.6682368,54.0,1.0
0.6689173,78.0,1.0
0.6690196,77.0,1.0
0.6690763,93.0,1.0
0.6693906,1292.0,-1.0
0.6693906,1292.0,-1.0
0.6695181,74.0,1.0
0.6730596,1292.0,-1.0
0.6730596,1292.0,-1.0
0.6730596,1292.0,-1.0
0.6730596,1292.0,-1.0
0.6733581,74.0,1.0
0.6735104,74.0,1.0
0.6758914,1292.0,-1.0
0.6758914,1292.0,-1.0
0.6760336,74.0,1.0
0.6773866,1292.0,-1.0
0.6773866,1292.0,-1.0
0.6776074,74.0,1.0
0.6810735,1292.0,-1.0
0.6810735,1292.0,-1.0
0.6810735,66.0,-1.0
0.6813352,74.0,1.0
0.6822078,1292.0,-1.0
0.6822078,1292.0,-1.0
0.6823187,74.0,1.0
0.6844115,1292.0,-1.0
0.6844115,1292.0,-1.0
0.6844115,54.0,-1.0
0.6845737,74.0,1.0
0.6858113,1292.0,-1.0
0.6858113,1292.0,-1.0
0.6859523,74.0,1.0
0.6890579,1292.0,-1.0
0.6890579,1292.0,-1.0
0.6890579,54.0,-1.0
0.6892408,74.0,1.0
0.6896463,1292.0,-1.0
0.6896463,1292.0,-1.0
0.6897961,74.0,1.0
0.6929788,1292.0,-1.0
0.6929788,1292.0,-1.0
0.6931787,74.0,1.0
0.6949565,1292.0,-1.0
0.6949565,1292.0,-1.0
0.6951082,74.0,1.0
0.6972132,1292.0,-1.0
0.6972132,87.0,-1.0
0.6972132,1292.0,-1.0
0.6972132,1292.0,-1.0
0.6972132,1292.0,-1.0
0.6972132,86.0,-1.0
0.6974472,74.0,1.0
0.69755,74.0,1.0
0.6984136,66.0,1.0
0.700333,66.0,-1.0
0.700333,54.0,-1.0
0.700333,1292.0,-1.0
0.700333,1292.0,-1.0
0.7004848,74.0,1.0
0.7024783,1292.0,-1.0
0.7024783,1292.0,-1.0
0.7024783,347.0,-1.0
0.7024783,121.0,-1.0
0.7024783,93.0,-1.0
0.7025287,54.0,1.0
0.7026532,74.0,1.0
0.7033287,93.0,1.0
0.704792,1292.0,-1.0
0.704792,1292.0,-1.0
0.7049864,74.0,1.0
0.7062506,1292.0,-1.0
0.7062506,1292.0,-1.0
0.7063795,74.0,1.0
0.7096428,1292.0,-1.0
0.7096428,1292.0,-1.0
0.7097902,79.0,1.0
0.7113239,1292.0,-1.0
0.7113239,1292.0,-1.0
0.7113239,206.0,-1.0
0.7113239,66.0,-1.0
0.7113239,1288.0,-1.0
0.7113239,1292.0,-1.0
0.7116037,74.0,1.0
0.7152538,1292.0,-1.0
0.7152538,1292.0,-1.0
0.7174068,1292.0,-1.0
0.7174068,1292.0,-1.0
0.7196108,1292.0,-1.0
0.7196108,1292.0,-1.0
0.7212898,1292.0,-1.0
0.7212898,1292.0,-1.0
0.7214764,79.0,1.0
0.7222819,1292.0,-1.0
0.7222819,1292.0,-1.0
0.72473,1292.0,-1.0
0.72473,1292.0,-1.0
0.72473,66.0,-1.0
0.7260921,71.0,1.0
0.7272065,1292.0,-1.0
0.7272065,1292.0,-1.0
0.7281861,1292.0,-1.0
0.7281861,1292.0,-1.0
0.7281861,718.0,-1.0
0.7281861,127.0,-1.0
0.7282695,54.0,1.0
0.7310372,1292.0,-1.0
0.7310372,1292.0,-1.0
0.7310372,85.0,-1.0
0.7310372,1292.0,-1.0
0.7310372,1292.0,-1.0
0.7310372,93.0,-1.0
0.731176,54.0,1.0
0.7312904,74.0,1.0
0.7319453,93.0,1.0
0.7329213,143.0,1.0
0.7343246,54.0,-1.0
0.7355003,1292.0,-1.0
0.7355003,1292.0,-1.0
0.7355003,1292.0,-1.0
0.7355003,1292.0,-1.0
0.7396355,1292.0,-1.0
0.7396355,1292.0,-1.0
0.7406858,1292.0,-1.0
0.7406858,1292.0,-1.0
0.7435812,1292.0,-1.0
0.7435812,1292.0,-1.0
0.7435812,1292.0,-1.0
0.7435812,1292.0,-1.0
0.7438318,75.0,1.0
0.7482392,1292.0,-1.0
0.7482392,1292.0,-1.0
0.7482392,1292.0,-1.0
0.7482392,1292.0,-1.0
0.7512869,1292.0,-1.0
0.7512869,1292.0,-1.0
0.7512869,1292.0,-1.0
0.7512869,1292.0,-1.0
0.751556,75.0,1.0
0.75182,66.0,-1.0
0.751966,54.0,1.0
0.7524948,1466.0,1.0
0.7524948,395.0,1.0
0.7562568,1292.0,-1.0
0.7562568,1292.0,-1.0
0.7562568,1292.0,-1.0
0.7562568,1292.0,-1.0
0.7574118,1292.0,-1.0
0.7574118,1292.0,-1.0
0.7574118,378.0,-1.0
0.7574118,1292.0,-1.0
0.7574118,1292.0,-1.0
0.7603937,1292.0,-1.0
0.7603937,1292.0,-1.0
0.7603937,1292.0,-1.0
0.7603937,1292.0,-1.0
0.7611859,79.0,1.0
0.7616204,1292.0,-1.0
0.7616204,1292.0,-1.0
0.7627491,1292.0,-1.0
0.7627491,1292.0,-1.0
0.7627491,1292.0,-1.0
0.7632204,1292.0,-1.0
0.7632204,54.0,-1.0
0.7650553,1292.0,-1.0
0.7650553,1292.0,-1.0
0.7650553,1292.0,-1.0
0.7650553,1292.0,-1.0
0.7652838,75.0,1.0
0.7669922,1292.0,-1.0
0.7669922,1292.0,-1.0
0.7669922,1292.0,-1.0
0.7669922,1292.0,-1.0
0.7693185,1292.0,-1.0
0.7693185,1292.0,-1.0
0.7693185,1292.0,-1.0
0.7693185,1292.0,-1.0
0.7694867,75.0,1.0
0.7724099,1292.0,-1.0
0.776887,1292.0,-1.0
0.776887,1292.0,-1.0
0.776887,82.0,-1.0
0.776887,1292.0,-1.0
0.776887,1292.0,-1.0
0.776887,1292.0,-1.0
0.7773257,1292.0,-1.0
0.7773257,1292.0,-1.0
0.7773257,1292.0,-1.0
0.7782437,1292.0,-1.0
0.7782437,1292.0,-1.0
0.7782437,1257.0,-1.0
0.7784172,81.0,1.0
0.7786232,81.0,1.0
0.7795676,125.0,1.0
0.7796556,1292.0,-1.0
0.7796556,1292.0,-1.0
0.7796556,1292.0,-1.0
0.7796652,116.0,1.0
0.7799674,75.0,1.0
0.7803366,1288.0,1.0
0.7804003,365.0,1.0
0.780608,833.0,1.0
0.7825029,1292.0,-1.0
0.7825029,1292.0,-1.0
0.7825029,1292.0,-1.0
0.7825029,1292.0,-1.0
0.7825029,1292.0,-1.0
0.7825029,66.0,-1.0
0.785143,1292.0,-1.0
0.785143,1292.0,-1.0
0.785143,1292.0,-1.0
0.785143,1292.0,-1.0
0.7864569,1292.0,-1.0
0.7864569,1292.0,-1.0
0.7864569,1292.0,-1.0
0.7864569,1292.0,-1.0
0.7866438,75.0,1.0
0.7877635,1292.0,-1.0
0.7877635,1292.0,-1.0
0.7877635,1292.0,-1.0
0.7877635,1292.0,-1.0
0.7877635,1292.0,-1.0
0.7877635,1292.0,-1.0
0.7902932,1292.0,-1.0
0.7902932,1292.0,-1.0
0.7902932,1292.0,-1.0
0.7902932,1292.0,-1.0
0.7902932,1292.0,-1.0
0.7902932,1292.0,-1.0
0.7905428,75.0,1.0
0.7918552,1292.0,-1.0
0.7918552,1292.0,-1.0
0.7918552,1292.0,-1.0
0.7918552,1292.0,-1.0
0.7918552,1292.0,-1.0
0.7918552,1292.0,-1.0
0.7920406,75.0,1.0
0.7935793,1292.0,-1.0
0.7935793,1292.0,-1.0
0.7935793,1292.0,-1.0
0.7935793,1292.0,-1.0
0.795478,1292.0,-1.0
0.795478,1292.0,-1.0
0.7993554,1292.0,-1.0
0.7993554,1292.0,-1.0
0.7993554,1292.0,-1.0
0.7993554,1292.0,-1.0
0.7997999,75.0,1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8032688,1292.0,-1.0
0.8036705,75.0,1.0
0.8041631,1292.0,-1.0
0.8041631,1292.0,-1.0
0.8060116,1292.0,-1.0
0.8060116,1292.0,-1.0
0.8060116,1292.0,-1.0
0.8060116,1292.0,-1.0
0.8060116,1292.0,-1.0
0.8060116,1292.0,-1.0
0.8060116,54.0,-1.0
0.8060116,54.0,-1.0
0.8060116,1292.0,-1.0
0.8063301,75.0,1.0
0.8068008,1292.0,-1.0
0.8068008,1292.0,-1.0
0.8068008,1292.0,-1.0
0.8089271,1292.0,-1.0
0.8089271,1292.0,-1.0
0.8089271,1292.0,-1.0
0.8089271,1292.0,-1.0
0.8089271,7114.0,-1.0
0.8089271,869.0,-1.0
0.8091266,54.0,1.0
0.8094711,1292.0,-1.0
0.8094711,1292.0,-1.0
0.8094711,1292.0,-1.0
0.8096601,1292.0,-1.0
0.8102252,75.0,1.0
0.8105657,1292.0,-1.0
0.8105657,1292.0,-1.0
0.8105657,1292.0,-1.0
0.8115488,128.0,1.0
0.8118298,1292.0,-1.0
0.8118713,146.0,1.0
0.812267,852.0,1.0
0.8169035,1292.0,-1.0
0.8169035,1292.0,-1.0
0.8169035,1292.0,-1.0
0.8169035,1292.0,-1.0
0.8173932,75.0,1.0
0.817805,1292.0,-1.0
0.817805,1292.0,-1.0
0.817805,1292.0,-1.0
0.817805,1292.0,-1.0
0.817805,1292.0,-1.0
0.817805,1292.0,-1.0
0.8205057,1292.0,-1.0
0.8205057,1292.0,-1.0
0.8205057,1292.0,-1.0
0.8205057,1292.0,-1.0
0.8208458,75.0,1.0
0.8215738,1292.0,-1.0
0.8215738,1292.0,-1.0
0.8215738,1292.0,-1.0
0.8215738,1292.0,-1.0
0.8220464,1292.0,-1.0
0.8220464,1292.0,-1.0
0.8230742,1292.0,-1.0
0.8230742,1292.0,-1.0
0.8248411,1292.0,-1.0
0.8248411,1292.0,-1.0
0.8248411,1292.0,-1.0
0.8248411,1292.0,-1.0
0.8248411,1292.0,-1.0
0.8248411,1292.0,-1.0
0.8251458,75.0,1.0
0.8256718,1292.0,-1.0
0.8256718,1292.0,-1.0
0.8256718,1292.0,-1.0
0.8256718,1292.0,-1.0
0.8256718,1292.0,-1.0
0.8256718,1292.0,-1.0
0.8258428,75.0,1.0
0.8274101,1292.0,-1.0
0.8274101,1292.0,-1.0
0.8274101,1292.0,-1.0
0.8274101,1292.0,-1.0
0.8274101,1292.0,-1.0
0.8274101,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8301414,1292.0,-1.0
0.8306192,75.0,1.0
0.8326015,1292.0,-1.0
0.8326015,1292.0,-1.0
0.8350611,1292.0,-1.0
0.8350611,1292.0,-1.0
0.8350611,1292.0,-1.0
0.8350611,1292.0,-1.0
0.8353986,75.0,1.0
0.8361108,1292.0,-1.0
0.8361108,1292.0,-1.0
0.8361108,1292.0,-1.0
0.8361108,1292.0,-1.0
0.8361108,1292.0,-1.0
0.8361108,1292.0,-1.0
0.8421997,1292.0,1.0
0.8422798,1292.0,1.0
0.8425091,1292.0,-1.0
0.8425091,1292.0,-1.0
0.8425091,1292.0,-1.0
0.8425091,1292.0,-1.0
0.8425464,162.0,1.0
0.842935,75.0,1.0
0.8436216,164.0,1.0
0.8438212,158.0,1.0
0.8439457,1292.0,-1.0
0.8439457,1292.0,-1.0
0.8439457,1292.0,-1.0
0.8439457,1292.0,-1.0
0.8442207,165.0,1.0
0.8444004,168.0,1.0
0.8445079,157.0,1.0
0.8448771,1292.0,-1.0
0.8448771,1292.0,-1.0
0.8449045,163.0,1.0
0.8452986,156.0,1.0
0.8455117,159.0,1.0
0.8457162,1292.0,-1.0
0.8457162,1292.0,-1.0
0.8457563,165.0,1.0
0.8461714,160.0,1.0
0.8464564,159.0,1.0
0.8466779,160.0,1.0
0.846897,162.0,1.0
0.8471756,165.0,1.0
0.8474058,164.0,1.0
0.8476281,168.0,1.0
0.8479348,160.0,1.0
0.8481969,160.0,1.0
0.8484637,165.0,1.0
0.848559,166.0,1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8494049,1292.0,-1.0
0.8496532,75.0,1.0
0.8498018,75.0,1.0
0.8500971,1292.0,-1.0
0.8500971,1292.0,-1.0
0.8500971,1292.0,-1.0
0.8500971,1292.0,-1.0
0.8500971,1292.0,-1.0
0.8516523,1292.0,-1.0
0.8516523,1292.0,-1.0
0.8516523,1292.0,-1.0
0.8516523,1292.0,-1.0
0.8516523,1292.0,-1.0
0.8516523,1292.0,-1.0
0.851862,80.0,1.0
0.852906,1292.0,-1.0
0.852906,1292.0,-1.0
0.8537047,1292.0,-1.0
0.8537047,1292.0,-1.0
0.8537047,1292.0,-1.0
0.8537047,1292.0,-1.0
0.8538697,75.0,1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8544781,1292.0,-1.0
0.8554976,1292.0,-1.0
0.8554976,1292.0,-1.0
0.8554976,1292.0,-1.0
0.8554976,1292.0,-1.0
0.8554976,1292.0,-1.0
0.8554976,1292.0,-1.0
0.8556276,75.0,1.0
0.8567605,1292.0,-1.0
0.8567605,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,1292.0,-1.0
0.8585671,298.0,-1.0
0.858797,75.0,1.0
0.8598629,1292.0,-1.0
0.8598629,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8608166,1292.0,-1.0
0.8609921,79.0,1.0
0.8611517,75.0,1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8640094,1292.0,-1.0
0.8644998,75.0,1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8650463,1292.0,-1.0
0.8654093,75.0,1.0
0.8658356,1292.0,-1.0
0.8658356,1006.0,-1.0
0.8658356,85.0,-1.0
0.8659261,54.0,1.0
0.8662363,85.0,1.0
0.8671187,138.0,1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.8676865,1292.0,-1.0
0.867963,75.0,1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,281.0,-1.0
0.8713197,1285.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8713197,1292.0,-1.0
0.8717528,75.0,1.0
0.8718984,1292.0,-1.0
0.8718984,1292.0,-1.0
0.8718984,1292.0,-1.0
0.8718984,1292.0,-1.0
0.8718984,54.0,-1.0
0.8719746,75.0,1.0
0.8721514,1292.0,-1.0
0.8721514,1292.0,-1.0
0.8721514,1292.0,-1.0
0.8725989,1292.0,-1.0
0.8725989,1292.0,-1.0
0.8725989,1292.0,-1.0
0.8739989,1292.0,-1.0
0.8739989,1292.0,-1.0
0.8739989,82.0,-1.0
0.8739989,183.0,-1.0
0.8739989,1292.0,-1.0
0.8739989,302.0,-1.0
0.874237,54.0,1.0
0.8743045,75.0,1.0
